CustomerID,InvoiceNo,InvoiceDate,Quantity,UnitPrice,Country,StockCode,Description
1172.0,10511,2024-09-17,8,29.6,Germany,P027,Product 27
1172.0,10511,2024-09-17,1,53.91,France,P024,Product 24
1172.0,10511,2024-09-17,6,39.0,United Kingdom,P020,Product 20
1173.0,10512,2025-07-31,2,50.17,France,P019,Product 19
1173.0,10512,2025-07-31,2,49.9,Germany,P014,Product 14
1173.0,10513,2025-04-15,8,6.64,Germany,P018,Product 18
1173.0,10514,2025-03-22,8,8.37,United Kingdom,P005,Product 5
1174.0,10515,2024-12-31,7,58.61,United Kingdom,P006,Product 6
1174.0,10515,2024-12-31,5,50.17,United Kingdom,P019,Product 19
1174.0,10516,2024-07-22,1,29.6,France,P027,Product 27
1174.0,10516,2024-07-22,1,47.37,France,P025,Product 25
1174.0,10516,2024-07-22,6,51.94,Germany,P003,Product 3
1175.0,10517,2024-04-22,3,11.79,France,P029,Product 29
1175.0,10517,2024-04-22,8,46.38,France,P007,Product 7
1175.0,10517,2024-04-22,5,41.93,United Kingdom,P030,Product 30
1175.0,10517,2024-04-22,9,47.81,United Kingdom,P008,Product 8
1175.0,10518,2024-03-27,9,23.21,Germany,P022,Product 22
1175.0,10518,2024-03-27,8,34.61,United Kingdom,P017,Product 17
1175.0,10519,2024-06-16,4,14.09,France,P026,Product 26
1176.0,10520,2024-06-01,6,28.67,United Kingdom,P010,Product 10
1176.0,10520,2024-06-01,2,51.94,United Kingdom,P003,Product 3
1177.0,10521,2025-11-08,7,11.79,France,P029,Product 29
1178.0,10522,2024-09-28,1,39.0,France,P020,Product 20
1178.0,10522,2024-09-28,3,28.67,United Kingdom,P010,Product 10
1178.0,10522,2024-09-28,7,46.21,United Kingdom,P021,Product 21
1178.0,10523,2024-08-11,6,47.12,United Kingdom,P001,Product 1
1178.0,10523,2024-08-11,2,34.61,France,P017,Product 17
1178.0,10523,2024-08-11,7,39.0,France,P020,Product 20
1178.0,10524,2024-07-23,8,5.5,Germany,P028,Product 28
1178.0,10524,2024-07-23,1,47.81,United Kingdom,P008,Product 8
1178.0,10524,2024-07-23,7,8.37,United Kingdom,P005,Product 5
1178.0,10524,2024-07-23,3,50.17,Germany,P019,Product 19
1179.0,10525,2024-06-08,5,39.7,United Kingdom,P013,Product 13
1179.0,10525,2024-06-08,7,42.75,United Kingdom,P004,Product 4
1179.0,10525,2024-06-08,3,29.6,France,P027,Product 27
1179.0,10526,2024-08-15,4,53.91,United Kingdom,P024,Product 24
1179.0,10526,2024-08-15,3,28.02,Germany,P002,Product 2
1179.0,10526,2024-08-15,2,34.61,Germany,P017,Product 17
1179.0,10526,2024-08-15,9,15.95,United Kingdom,P016,Product 16
1179.0,10527,2024-05-27,1,53.91,France,P024,Product 24
1179.0,10527,2024-05-27,1,39.7,France,P013,Product 13
1180.0,10528,2024-08-21,3,47.12,Germany,P001,Product 1
1180.0,10528,2024-08-21,8,8.37,United Kingdom,P005,Product 5
1181.0,10529,2024-09-03,8,51.94,United Kingdom,P003,Product 3
1181.0,10530,2024-12-19,2,41.93,United Kingdom,P030,Product 30
1181.0,10530,2024-12-19,7,10.3,United Kingdom,P009,Product 9
1181.0,10530,2024-12-19,6,58.33,United Kingdom,P023,Product 23
1181.0,10530,2024-12-19,7,39.7,United Kingdom,P013,Product 13
1182.0,10531,2024-05-28,6,47.37,United Kingdom,P025,Product 25
1183.0,10532,2025-07-17,1,11.79,United Kingdom,P029,Product 29
1183.0,10532,2025-07-17,8,15.95,France,P016,Product 16
1183.0,10532,2025-07-17,4,28.27,France,P015,Product 15
1183.0,10533,2025-06-16,6,15.95,France,P016,Product 16
1183.0,10534,2025-10-30,2,53.91,United Kingdom,P024,Product 24
1183.0,10534,2025-10-30,1,28.27,France,P015,Product 15
1184.0,10535,2024-03-10,1,34.61,United Kingdom,P017,Product 17
1184.0,10535,2024-03-10,5,10.3,Germany,P009,Product 9
1184.0,10535,2024-03-10,7,42.75,United Kingdom,P004,Product 4
1184.0,10535,2024-03-10,6,8.37,France,P005,Product 5
1184.0,10536,2024-04-22,6,6.64,United Kingdom,P018,Product 18
1184.0,10536,2024-04-22,6,34.61,France,P017,Product 17
1184.0,10537,2024-05-19,9,10.3,France,P009,Product 9
1184.0,10537,2024-05-19,4,5.5,United Kingdom,P028,Product 28
1184.0,10537,2024-05-19,1,14.09,United Kingdom,P026,Product 26
1184.0,10537,2024-05-19,1,53.91,United Kingdom,P024,Product 24
1185.0,10538,2024-06-20,8,58.61,France,P006,Product 6
1185.0,10538,2024-06-20,6,23.21,France,P022,Product 22
1186.0,10539,2024-05-04,3,6.64,United Kingdom,P018,Product 18
1186.0,10539,2024-05-04,3,47.12,France,P001,Product 1
1186.0,10540,2024-05-08,2,41.93,United Kingdom,P030,Product 30
1186.0,10540,2024-05-08,8,47.12,France,P001,Product 1
1186.0,10540,2024-05-08,9,58.33,France,P023,Product 23
1186.0,10541,2024-06-11,6,10.3,Germany,P009,Product 9
1187.0,10542,2024-10-30,5,42.75,Germany,P004,Product 4
1187.0,10543,2024-10-05,3,8.37,United Kingdom,P005,Product 5
1187.0,10543,2024-10-05,3,42.75,Germany,P004,Product 4
1187.0,10543,2024-10-05,7,47.12,United Kingdom,P001,Product 1
1188.0,10544,2025-05-31,8,58.33,Germany,P023,Product 23
1188.0,10544,2025-05-31,3,10.3,Germany,P009,Product 9
1188.0,10544,2025-05-31,3,14.09,France,P026,Product 26
1188.0,10545,2025-04-10,3,41.93,France,P030,Product 30
1188.0,10545,2025-04-10,5,10.3,France,P009,Product 9
1188.0,10545,2025-04-10,1,49.9,United Kingdom,P014,Product 14
1188.0,10545,2025-04-10,8,42.75,United Kingdom,P004,Product 4
1188.0,10546,2025-01-08,2,47.81,France,P008,Product 8
1188.0,10546,2025-01-08,3,34.61,United Kingdom,P017,Product 17
1188.0,10546,2025-01-08,1,58.61,Germany,P006,Product 6
1188.0,10546,2025-01-08,8,10.3,Germany,P009,Product 9
1189.0,10547,2024-03-16,3,41.93,Germany,P030,Product 30
1189.0,10547,2024-03-16,2,28.67,Germany,P010,Product 10
1189.0,10547,2024-03-16,7,5.5,France,P028,Product 28
1189.0,10547,2024-03-16,6,46.21,France,P021,Product 21
1190.0,10548,2025-03-22,9,8.37,United Kingdom,P005,Product 5
1190.0,10548,2025-03-22,6,15.95,Germany,P016,Product 16
1190.0,10549,2025-01-19,3,28.02,United Kingdom,P002,Product 2
1191.0,10550,2024-07-19,1,8.37,United Kingdom,P005,Product 5
1191.0,10550,2024-07-19,4,47.12,Germany,P001,Product 1
1191.0,10550,2024-07-19,4,50.17,Germany,P019,Product 19
1192.0,10551,2025-05-02,9,28.27,Germany,P015,Product 15
1192.0,10551,2025-05-02,7,46.38,France,P007,Product 7
1192.0,10552,2025-04-23,5,47.12,United Kingdom,P001,Product 1
1192.0,10552,2025-04-23,8,39.7,France,P013,Product 13
1192.0,10552,2025-04-23,1,42.75,France,P004,Product 4
1192.0,10552,2025-04-23,4,8.37,United Kingdom,P005,Product 5
1192.0,10553,2025-07-08,1,46.38,Germany,P007,Product 7
1193.0,10554,2024-12-09,3,15.95,Germany,P016,Product 16
1193.0,10554,2024-12-09,1,23.21,United Kingdom,P022,Product 22
1193.0,10554,2024-12-09,7,29.6,France,P027,Product 27
1193.0,10554,2024-12-09,1,34.61,United Kingdom,P017,Product 17
1194.0,10555,2024-04-14,4,41.93,France,P030,Product 30
1194.0,10556,2024-06-22,5,47.37,Germany,P025,Product 25
1195.0,10557,2024-09-17,8,14.09,Germany,P026,Product 26
1195.0,10558,2024-07-31,9,51.94,Germany,P003,Product 3
1196.0,10559,2024-06-11,4,49.9,United Kingdom,P014,Product 14
1197.0,10560,2024-10-17,8,15.95,Germany,P016,Product 16
1197.0,10560,2024-10-17,2,29.6,United Kingdom,P027,Product 27
1197.0,10560,2024-10-17,1,10.3,France,P009,Product 9
1197.0,10560,2024-10-17,5,23.21,Germany,P022,Product 22
1197.0,10561,2024-11-05,9,42.75,United Kingdom,P004,Product 4
1197.0,10561,2024-11-05,5,6.64,United Kingdom,P018,Product 18
1197.0,10561,2024-11-05,9,23.21,United Kingdom,P022,Product 22
1197.0,10561,2024-11-05,1,29.6,United Kingdom,P027,Product 27
1198.0,10562,2024-07-16,2,15.95,France,P016,Product 16
1198.0,10562,2024-07-16,8,28.27,United Kingdom,P015,Product 15
1198.0,10562,2024-07-16,2,5.5,Germany,P028,Product 28
1198.0,10563,2024-06-06,3,42.75,Germany,P004,Product 4
1198.0,10563,2024-06-06,7,6.64,United Kingdom,P018,Product 18
1198.0,10563,2024-06-06,6,47.37,Germany,P025,Product 25
1199.0,10564,2024-03-13,5,28.02,France,P002,Product 2
1199.0,10564,2024-03-13,4,14.09,Germany,P026,Product 26
1199.0,10564,2024-03-13,1,41.93,Germany,P030,Product 30
1199.0,10564,2024-03-13,9,28.27,Germany,P015,Product 15
1199.0,10565,2024-06-02,2,47.12,France,P001,Product 1
1199.0,10565,2024-06-02,5,5.5,France,P028,Product 28
1200.0,10566,2025-04-04,5,39.0,Germany,P020,Product 20
1200.0,10566,2025-04-04,2,5.5,United Kingdom,P028,Product 28
1200.0,10566,2025-04-04,8,34.61,United Kingdom,P017,Product 17
1201.0,10567,2024-12-05,8,47.12,United Kingdom,P001,Product 1
1201.0,10567,2024-12-05,7,47.81,United Kingdom,P008,Product 8
1201.0,10567,2024-12-05,1,58.33,France,P023,Product 23
1201.0,10568,2024-10-27,5,28.02,Germany,P002,Product 2
1201.0,10568,2024-10-27,9,53.91,United Kingdom,P024,Product 24
1201.0,10568,2024-10-27,8,15.95,France,P016,Product 16
1201.0,10569,2024-12-26,8,55.83,Germany,P012,Product 12
1201.0,10569,2024-12-26,7,28.27,United Kingdom,P015,Product 15
1201.0,10570,2024-12-22,1,5.5,Germany,P028,Product 28
1201.0,10570,2024-12-22,3,34.61,Germany,P017,Product 17
1201.0,10570,2024-12-22,3,42.75,Germany,P004,Product 4
1201.0,10571,2024-11-21,7,53.91,United Kingdom,P024,Product 24
1201.0,10572,2024-08-13,4,28.27,Germany,P015,Product 15
1201.0,10572,2024-08-13,2,47.81,Germany,P008,Product 8
1201.0,10572,2024-08-13,5,24.14,France,P011,Product 11
1201.0,10572,2024-08-13,1,47.37,France,P025,Product 25
1201.0,10573,2025-01-07,2,14.09,Germany,P026,Product 26
1201.0,10573,2025-01-07,9,39.7,France,P013,Product 13
1201.0,10573,2025-01-07,5,47.37,United Kingdom,P025,Product 25
1201.0,10574,2024-12-14,6,8.37,France,P005,Product 5
1201.0,10575,2024-09-30,6,49.9,Germany,P014,Product 14
1201.0,10575,2024-09-30,3,28.67,United Kingdom,P010,Product 10
1201.0,10576,2024-12-17,1,28.02,France,P002,Product 2
1201.0,10577,2024-10-06,2,29.6,Germany,P027,Product 27
1201.0,10578,2024-08-05,8,47.81,United Kingdom,P008,Product 8
1201.0,10578,2024-08-05,7,23.21,France,P022,Product 22
1201.0,10578,2024-08-05,6,39.0,Germany,P020,Product 20
1202.0,10579,2024-01-29,1,23.21,United Kingdom,P022,Product 22
1202.0,10579,2024-01-29,8,11.79,United Kingdom,P029,Product 29
1202.0,10579,2024-01-29,5,10.3,Germany,P009,Product 9
1202.0,10579,2024-01-29,8,6.64,Germany,P018,Product 18
1203.0,10580,2024-05-14,3,50.17,France,P019,Product 19
1203.0,10580,2024-05-14,9,11.79,France,P029,Product 29
1203.0,10580,2024-05-14,4,51.94,Germany,P003,Product 3
1203.0,10580,2024-05-14,5,58.33,France,P023,Product 23
1204.0,10581,2024-12-31,9,39.7,United Kingdom,P013,Product 13
1204.0,10581,2024-12-31,9,39.0,United Kingdom,P020,Product 20
1204.0,10581,2024-12-31,6,47.37,United Kingdom,P025,Product 25
1204.0,10582,2025-01-12,9,46.21,Germany,P021,Product 21
1204.0,10582,2025-01-12,5,51.94,France,P003,Product 3
1205.0,10583,2024-08-29,6,53.91,Germany,P024,Product 24
1205.0,10583,2024-08-29,3,23.21,Germany,P022,Product 22
1205.0,10584,2024-10-12,8,11.79,Germany,P029,Product 29
1205.0,10585,2024-08-04,3,42.75,France,P004,Product 4
1205.0,10585,2024-08-04,7,6.64,France,P018,Product 18
1206.0,10586,2024-09-10,9,41.93,France,P030,Product 30
1206.0,10586,2024-09-10,1,34.61,Germany,P017,Product 17
1206.0,10586,2024-09-10,7,5.5,Germany,P028,Product 28
1206.0,10586,2024-09-10,4,55.83,France,P012,Product 12
1206.0,10587,2024-10-20,7,39.7,United Kingdom,P013,Product 13
1206.0,10587,2024-10-20,9,10.3,United Kingdom,P009,Product 9
1206.0,10587,2024-10-20,9,15.95,Germany,P016,Product 16
1206.0,10588,2024-12-14,8,6.64,France,P018,Product 18
1206.0,10588,2024-12-14,5,14.09,Germany,P026,Product 26
1206.0,10588,2024-12-14,6,41.93,France,P030,Product 30
1206.0,10588,2024-12-14,8,46.21,United Kingdom,P021,Product 21
1206.0,10589,2024-10-17,4,53.91,France,P024,Product 24
1206.0,10589,2024-10-17,1,15.95,France,P016,Product 16
1206.0,10590,2024-07-29,5,41.93,United Kingdom,P030,Product 30
1206.0,10590,2024-07-29,9,47.37,United Kingdom,P025,Product 25
1207.0,10591,2024-04-09,7,53.91,Germany,P024,Product 24
1207.0,10591,2024-04-09,8,39.0,United Kingdom,P020,Product 20
1207.0,10591,2024-04-09,3,10.3,United Kingdom,P009,Product 9
1208.0,10592,2024-12-09,6,39.7,Germany,P013,Product 13
1208.0,10592,2024-12-09,4,46.38,Germany,P007,Product 7
1208.0,10592,2024-12-09,9,47.37,France,P025,Product 25
1208.0,10593,2024-08-01,8,47.81,Germany,P008,Product 8
1209.0,10594,2025-05-31,3,15.95,United Kingdom,P016,Product 16
1209.0,10594,2025-05-31,8,8.37,France,P005,Product 5
1209.0,10595,2025-07-09,5,14.09,France,P026,Product 26
1209.0,10595,2025-07-09,6,50.17,Germany,P019,Product 19
1209.0,10595,2025-07-09,1,28.27,France,P015,Product 15
1209.0,10596,2025-09-17,9,10.3,United Kingdom,P009,Product 9
1210.0,10597,2025-03-16,3,14.09,United Kingdom,P026,Product 26
1210.0,10597,2025-03-16,7,34.61,France,P017,Product 17
1210.0,10598,2025-04-08,9,28.67,Germany,P010,Product 10
1210.0,10599,2025-05-03,8,55.83,Germany,P012,Product 12
1210.0,10599,2025-05-03,3,6.64,France,P018,Product 18
1210.0,10600,2025-07-26,1,51.94,France,P003,Product 3
1210.0,10601,2025-07-04,8,34.61,France,P017,Product 17
1210.0,10601,2025-07-04,4,23.21,United Kingdom,P022,Product 22
1210.0,10601,2025-07-04,5,6.64,France,P018,Product 18
1210.0,10601,2025-07-04,8,55.83,Germany,P012,Product 12
1211.0,10602,2024-06-17,1,47.37,United Kingdom,P025,Product 25
1211.0,10602,2024-06-17,1,46.38,Germany,P007,Product 7
1211.0,10603,2024-12-03,3,29.6,Germany,P027,Product 27
1211.0,10603,2024-12-03,7,23.21,United Kingdom,P022,Product 22
1211.0,10603,2024-12-03,3,47.37,United Kingdom,P025,Product 25
1211.0,10604,2024-06-07,1,5.5,Germany,P028,Product 28
1211.0,10604,2024-06-07,2,46.38,United Kingdom,P007,Product 7
1211.0,10604,2024-06-07,3,49.9,Germany,P014,Product 14
1211.0,10605,2024-07-12,4,46.38,United Kingdom,P007,Product 7
1211.0,10605,2024-07-12,5,24.14,Germany,P011,Product 11
1211.0,10606,2024-06-09,2,11.79,France,P029,Product 29
1211.0,10606,2024-06-09,3,47.37,United Kingdom,P025,Product 25
1211.0,10606,2024-06-09,9,46.21,Germany,P021,Product 21
1211.0,10606,2024-06-09,6,34.61,United Kingdom,P017,Product 17
1212.0,10607,2024-06-24,7,50.17,France,P019,Product 19
1212.0,10607,2024-06-24,6,24.14,United Kingdom,P011,Product 11
1212.0,10607,2024-06-24,2,28.67,United Kingdom,P010,Product 10
1212.0,10607,2024-06-24,1,34.61,France,P017,Product 17
1212.0,10608,2024-11-18,3,34.61,United Kingdom,P017,Product 17
1212.0,10608,2024-11-18,6,39.7,France,P013,Product 13
1212.0,10608,2024-11-18,1,58.33,United Kingdom,P023,Product 23
1213.0,10609,2024-10-13,6,47.12,United Kingdom,P001,Product 1
1213.0,10609,2024-10-13,4,46.21,United Kingdom,P021,Product 21
1213.0,10609,2024-10-13,7,47.81,France,P008,Product 8
1213.0,10610,2024-07-11,3,55.83,Germany,P012,Product 12
1213.0,10610,2024-07-11,8,46.38,France,P007,Product 7
1214.0,10611,2024-11-19,3,15.95,France,P016,Product 16
1214.0,10611,2024-11-19,1,46.38,Germany,P007,Product 7
1215.0,10612,2024-07-25,9,28.02,United Kingdom,P002,Product 2
1215.0,10612,2024-07-25,7,28.27,Germany,P015,Product 15
1215.0,10612,2024-07-25,3,46.38,United Kingdom,P007,Product 7
1215.0,10612,2024-07-25,4,41.93,Germany,P030,Product 30
1215.0,10613,2024-05-03,1,41.93,Germany,P030,Product 30
1215.0,10613,2024-05-03,8,42.75,Germany,P004,Product 4
1216.0,10614,2025-07-19,9,24.14,France,P011,Product 11
1217.0,10615,2025-08-04,1,11.79,United Kingdom,P029,Product 29
1217.0,10615,2025-08-04,9,10.3,Germany,P009,Product 9
1217.0,10615,2025-08-04,7,29.6,Germany,P027,Product 27
1217.0,10615,2025-08-04,1,15.95,United Kingdom,P016,Product 16
1217.0,10616,2025-07-13,4,6.64,Germany,P018,Product 18
1218.0,10617,2025-07-31,6,28.02,Germany,P002,Product 2
1218.0,10617,2025-07-31,1,39.0,France,P020,Product 20
1218.0,10618,2025-09-03,9,58.33,Germany,P023,Product 23
1218.0,10619,2025-07-19,1,28.02,United Kingdom,P002,Product 2
1218.0,10619,2025-07-19,4,6.64,France,P018,Product 18
1219.0,10620,2025-07-06,2,39.0,Germany,P020,Product 20
1219.0,10620,2025-07-06,3,34.61,United Kingdom,P017,Product 17
1219.0,10620,2025-07-06,7,5.5,France,P028,Product 28
1220.0,10621,2024-12-31,8,8.37,France,P005,Product 5
1220.0,10621,2024-12-31,8,23.21,Germany,P022,Product 22
1220.0,10621,2024-12-31,7,41.93,Germany,P030,Product 30
1220.0,10621,2024-12-31,8,5.5,France,P028,Product 28
1220.0,10622,2025-02-09,7,49.9,France,P014,Product 14
1220.0,10622,2025-02-09,2,39.0,Germany,P020,Product 20
1220.0,10622,2025-02-09,7,8.37,France,P005,Product 5
1220.0,10623,2025-01-12,7,29.6,Germany,P027,Product 27
1220.0,10623,2025-01-12,9,53.91,United Kingdom,P024,Product 24
1220.0,10623,2025-01-12,9,47.81,Germany,P008,Product 8
1220.0,10623,2025-01-12,6,6.64,Germany,P018,Product 18
1221.0,10624,2025-03-19,4,58.61,Germany,P006,Product 6
1221.0,10624,2025-03-19,2,47.81,Germany,P008,Product 8
1221.0,10624,2025-03-19,2,49.9,United Kingdom,P014,Product 14
1221.0,10624,2025-03-19,8,23.21,France,P022,Product 22
1222.0,10625,2024-10-22,3,58.61,Germany,P006,Product 6
1222.0,10625,2024-10-22,2,47.81,France,P008,Product 8
1222.0,10625,2024-10-22,1,14.09,France,P026,Product 26
1223.0,10626,2024-10-31,3,41.93,United Kingdom,P030,Product 30
1223.0,10626,2024-10-31,9,24.14,United Kingdom,P011,Product 11
1223.0,10626,2024-10-31,2,6.64,United Kingdom,P018,Product 18
1223.0,10626,2024-10-31,9,49.9,Germany,P014,Product 14
1223.0,10627,2024-11-30,8,28.67,United Kingdom,P010,Product 10
1223.0,10627,2024-11-30,4,51.94,France,P003,Product 3
1224.0,10628,2025-06-26,3,39.0,Germany,P020,Product 20
1224.0,10629,2025-07-22,8,29.6,Germany,P027,Product 27
1224.0,10629,2025-07-22,5,28.67,Germany,P010,Product 10
1224.0,10629,2025-07-22,7,46.21,Germany,P021,Product 21
1224.0,10629,2025-07-22,1,55.83,France,P012,Product 12
1225.0,10630,2025-06-11,8,28.27,United Kingdom,P015,Product 15
1225.0,10631,2025-07-30,7,46.38,France,P007,Product 7
1225.0,10631,2025-07-30,2,24.14,France,P011,Product 11
1225.0,10632,2025-05-18,4,5.5,Germany,P028,Product 28
1225.0,10633,2025-06-18,7,46.38,United Kingdom,P007,Product 7
1225.0,10634,2025-02-14,2,47.37,United Kingdom,P025,Product 25
1225.0,10635,2025-05-25,5,39.0,Germany,P020,Product 20
1225.0,10636,2025-05-12,2,55.83,United Kingdom,P012,Product 12
1225.0,10636,2025-05-12,3,47.12,Germany,P001,Product 1
1225.0,10636,2025-05-12,2,10.3,United Kingdom,P009,Product 9
1225.0,10636,2025-05-12,1,6.64,United Kingdom,P018,Product 18
1225.0,10637,2025-03-13,6,39.0,France,P020,Product 20
1225.0,10637,2025-03-13,3,53.91,France,P024,Product 24
1225.0,10638,2025-07-31,1,29.6,France,P027,Product 27
1225.0,10638,2025-07-31,4,53.91,United Kingdom,P024,Product 24
1225.0,10638,2025-07-31,4,42.75,France,P004,Product 4
1225.0,10639,2025-05-01,2,10.3,France,P009,Product 9
1225.0,10640,2025-07-07,1,50.17,Germany,P019,Product 19
1225.0,10640,2025-07-07,7,39.7,Germany,P013,Product 13
1225.0,10640,2025-07-07,5,23.21,United Kingdom,P022,Product 22
1225.0,10640,2025-07-07,3,6.64,United Kingdom,P018,Product 18
1225.0,10641,2025-04-13,8,14.09,Germany,P026,Product 26
1225.0,10641,2025-04-13,6,50.17,Germany,P019,Product 19
1225.0,10641,2025-04-13,3,41.93,United Kingdom,P030,Product 30
1225.0,10641,2025-04-13,1,6.64,Germany,P018,Product 18
1226.0,10642,2025-05-22,5,23.21,Germany,P022,Product 22
1226.0,10642,2025-05-22,1,39.7,Germany,P013,Product 13
1226.0,10642,2025-05-22,1,24.14,France,P011,Product 11
1226.0,10642,2025-05-22,9,10.3,Germany,P009,Product 9
1227.0,10643,2024-11-29,5,10.3,United Kingdom,P009,Product 9
1227.0,10643,2024-11-29,9,46.38,Germany,P007,Product 7
1227.0,10643,2024-11-29,8,51.94,Germany,P003,Product 3
1227.0,10644,2024-10-08,4,46.38,France,P007,Product 7
1227.0,10644,2024-10-08,7,47.81,Germany,P008,Product 8
1227.0,10644,2024-10-08,1,55.83,United Kingdom,P012,Product 12
1227.0,10645,2024-10-13,5,39.0,United Kingdom,P020,Product 20
1227.0,10645,2024-10-13,3,41.93,Germany,P030,Product 30
1227.0,10645,2024-10-13,1,47.12,United Kingdom,P001,Product 1
1227.0,10645,2024-10-13,2,47.37,Germany,P025,Product 25
1228.0,10646,2025-03-21,6,47.37,Germany,P025,Product 25
1228.0,10646,2025-03-21,2,42.75,United Kingdom,P004,Product 4
1228.0,10646,2025-03-21,2,8.37,France,P005,Product 5
1228.0,10646,2025-03-21,2,58.61,United Kingdom,P006,Product 6
1228.0,10647,2025-05-22,9,24.14,Germany,P011,Product 11
1228.0,10647,2025-05-22,7,23.21,France,P022,Product 22
1229.0,10648,2024-10-17,9,6.64,United Kingdom,P018,Product 18
1229.0,10649,2025-02-06,5,15.95,Germany,P016,Product 16
1229.0,10649,2025-02-06,7,55.83,Germany,P012,Product 12
1229.0,10649,2025-02-06,8,47.81,France,P008,Product 8
1229.0,10649,2025-02-06,9,14.09,Germany,P026,Product 26
1229.0,10650,2025-01-18,2,28.02,Germany,P002,Product 2
1229.0,10650,2025-01-18,2,39.7,Germany,P013,Product 13
1229.0,10651,2024-10-02,1,41.93,Germany,P030,Product 30
1229.0,10651,2024-10-02,5,23.21,France,P022,Product 22
1229.0,10651,2024-10-02,1,58.33,France,P023,Product 23
1229.0,10652,2024-11-28,5,46.21,France,P021,Product 21
1229.0,10652,2024-11-28,8,47.37,United Kingdom,P025,Product 25
1229.0,10652,2024-11-28,4,15.95,Germany,P016,Product 16
1229.0,10652,2024-11-28,4,28.27,United Kingdom,P015,Product 15
1229.0,10653,2024-10-31,4,15.95,Germany,P016,Product 16
1229.0,10653,2024-10-31,7,5.5,Germany,P028,Product 28
1229.0,10654,2024-12-04,8,14.09,United Kingdom,P026,Product 26
1229.0,10655,2024-11-08,3,28.02,Germany,P002,Product 2
1229.0,10655,2024-11-08,3,29.6,Germany,P027,Product 27
1229.0,10656,2025-01-19,6,51.94,United Kingdom,P003,Product 3
1229.0,10656,2025-01-19,5,5.5,France,P028,Product 28
1229.0,10656,2025-01-19,1,42.75,Germany,P004,Product 4
1229.0,10656,2025-01-19,5,11.79,United Kingdom,P029,Product 29
1229.0,10657,2024-10-24,4,28.67,Germany,P010,Product 10
1229.0,10657,2024-10-24,8,10.3,United Kingdom,P009,Product 9
1229.0,10658,2024-11-10,2,5.5,France,P028,Product 28
1229.0,10659,2024-10-11,2,47.37,France,P025,Product 25
1229.0,10659,2024-10-11,3,6.64,United Kingdom,P018,Product 18
1230.0,10660,2025-02-21,7,47.81,France,P008,Product 8
1230.0,10660,2025-02-21,2,39.7,United Kingdom,P013,Product 13
1230.0,10660,2025-02-21,1,42.75,Germany,P004,Product 4
1230.0,10660,2025-02-21,2,24.14,France,P011,Product 11
1230.0,10661,2025-02-28,2,28.02,United Kingdom,P002,Product 2
1230.0,10661,2025-02-28,7,55.83,France,P012,Product 12
1230.0,10661,2025-02-28,3,50.17,France,P019,Product 19
1230.0,10661,2025-02-28,4,51.94,Germany,P003,Product 3
1230.0,10662,2025-02-21,2,39.0,Germany,P020,Product 20
1230.0,10662,2025-02-21,1,28.27,United Kingdom,P015,Product 15
1230.0,10663,2025-05-29,1,41.93,Germany,P030,Product 30
1230.0,10663,2025-05-29,2,8.37,France,P005,Product 5
1230.0,10663,2025-05-29,1,15.95,Germany,P016,Product 16
1230.0,10663,2025-05-29,2,11.79,France,P029,Product 29
1230.0,10664,2025-05-04,2,51.94,United Kingdom,P003,Product 3
1230.0,10664,2025-05-04,1,41.93,Germany,P030,Product 30
1230.0,10664,2025-05-04,2,6.64,United Kingdom,P018,Product 18
1230.0,10664,2025-05-04,4,24.14,United Kingdom,P011,Product 11
1230.0,10665,2025-03-01,9,41.93,France,P030,Product 30
1230.0,10665,2025-03-01,9,28.02,Germany,P002,Product 2
1230.0,10666,2025-04-22,3,47.37,United Kingdom,P025,Product 25
1230.0,10666,2025-04-22,7,28.67,United Kingdom,P010,Product 10
1230.0,10666,2025-04-22,8,51.94,Germany,P003,Product 3
1230.0,10667,2025-06-14,7,42.75,United Kingdom,P004,Product 4
1230.0,10667,2025-06-14,4,58.61,France,P006,Product 6
1231.0,10668,2025-05-29,2,15.95,Germany,P016,Product 16
1231.0,10668,2025-05-29,2,28.02,United Kingdom,P002,Product 2
1231.0,10668,2025-05-29,6,58.61,United Kingdom,P006,Product 6
1232.0,10669,2024-06-25,3,28.27,France,P015,Product 15
1232.0,10669,2024-06-25,5,39.7,France,P013,Product 13
1232.0,10669,2024-06-25,1,34.61,United Kingdom,P017,Product 17
1232.0,10669,2024-06-25,7,28.02,France,P002,Product 2
1233.0,10670,2024-07-12,8,39.7,United Kingdom,P013,Product 13
1233.0,10670,2024-07-12,9,5.5,Germany,P028,Product 28
1234.0,10671,2025-04-05,5,5.5,United Kingdom,P028,Product 28
1234.0,10671,2025-04-05,4,50.17,France,P019,Product 19
1234.0,10672,2025-04-12,8,34.61,United Kingdom,P017,Product 17
1234.0,10673,2024-12-29,8,39.0,Germany,P020,Product 20
1234.0,10673,2024-12-29,4,28.67,United Kingdom,P010,Product 10
1235.0,10674,2025-06-19,3,50.17,Germany,P019,Product 19
1235.0,10674,2025-06-19,3,39.0,Germany,P020,Product 20
1235.0,10674,2025-06-19,3,42.75,Germany,P004,Product 4
1235.0,10674,2025-06-19,4,5.5,United Kingdom,P028,Product 28
1235.0,10675,2025-07-26,2,5.5,Germany,P028,Product 28
1235.0,10675,2025-07-26,5,58.61,Germany,P006,Product 6
1236.0,10676,2025-05-17,3,10.3,France,P009,Product 9
